665,560,490,n,oc
0.625132,0.757558,0.856232,2.5,42.4
0.672813,0.820423,0.991605,1.4,7.4
0.62956,0.780807,0.952247,1.3,11
0.64925,0.793524,0.962175,1.3,10
0.631581,0.801296,1.00663,1.5,11.6
0.598321,0.756863,0.946805,1.7,13.1
0.628585,0.790548,0.991438,1.5,11.4
0.548766,0.699546,0.884532,1.6,13.4
0.540863,0.688427,0.875088,1.4,11.5
0.59363,0.762007,0.95843,1.4,11
0.616547,0.79311,1.011509,1.9,13.2
0.654679,0.811753,1.008374,1.8,15.8
0.554681,0.712108,0.907376,1.7,11.9
0.75892,0.894026,1.017237,1.2,8
0.435034,0.547046,0.741912,2.2,19.1
0.555399,0.710065,0.86561,2.1,20.4
0.490519,0.622246,0.741253,1.4,13.1
0.529467,0.654561,0.838903,1,8.5
0.563762,0.689122,0.795892,1.5,13.4
0.491416,0.617223,0.758918,1,7.5
0.806569,0.919533,1.017287,3.7,46.7
0.483979,0.604934,0.744056,1.5,13.4
0.827794,0.946704,1.043043,2.5,21.9
0.525275,0.698327,0.884098,2,15.5
0.492914,0.627893,0.798462,3.7,33.5
0.440268,0.605991,0.804456,1.8,14.7
0.44121,0.570102,0.731683,2.3,18.7
0.548647,0.688936,0.856405,2.1,17.8
0.541555,0.680789,0.862026,1.9,15.4
0.508616,0.648049,0.823148,2.1,18.1
0.483633,0.603569,0.729963,2.5,23.2
0.616388,0.746695,0.870924,1.6,14.7
0.483248,0.633384,0.837294,2,15.9
0.489517,0.630765,0.811553,2.5,23.1
0.621196,0.745119,0.84659,1.6,16.9
0.553792,0.688013,0.824286,1.5,13.4
0.49887,0.624784,0.789737,3,23.9
0.511245,0.675821,0.856024,2.3,21.5
0.528894,0.654572,0.801835,4.6,38.8
0.479887,0.605983,0.78238,1.8,16.1
0.718418,0.855655,0.981332,5,48.2
0.645169,0.796902,0.948359,3.4,32.9
0.972017,1.100327,1.203103,3,26.8
0.874841,1.024543,1.138776,4.2,38.2
0.83185,1.020722,1.168102,4,36.3
0.821749,0.981439,1.089524,3.2,28.2
0.664639,0.78819,0.926416,3.4,37
0.623704,0.785184,0.939087,2.3,20.8
0.535798,0.692062,0.858883,1.7,14.9
0.600329,0.739028,0.873862,1.7,14
0.651599,0.784553,0.925665,1.9,24.4
0.672048,0.820844,0.950246,3.6,33.3
0.630196,0.781607,0.95413,3,26.4
0.698426,0.874239,1.005321,7.1,59.5
0.610838,0.769811,0.929534,3,26.2
0.547359,0.680352,0.782586,2.8,47.2
0.594814,0.736234,0.863282,3.7,31.3
0.69033,0.85109,0.999678,5.3,50.6
0.528695,0.67998,0.838524,2.3,21.8
0.668212,0.820271,0.932827,5.4,51.6
0.59651,0.754802,0.879803,2.4,23.8
0.595164,0.756278,0.941086,2.2,24.8
0.557545,0.707199,0.849871,3.8,33.7
0.558379,0.684447,0.818276,0.9,6.4
0.572284,0.739743,0.873979,2.9,26.7
0.808967,0.946162,1.049074,6,60.9
0.647681,0.800984,0.91851,4.2,41.7
0.936898,1.096111,1.198627,8.1,133.4
0.722522,0.88744,1.020596,3.6,33.7
0.683671,0.855514,1.007347,3.6,33.4
0.684796,0.834388,0.979418,4.1,37.5
0.663064,0.812803,0.940115,2.6,24.6
0.724182,0.89467,1.026435,3.9,80.8
0.617309,0.746882,0.909404,2,17.9
0.651336,0.781491,0.865875,2.7,28.7
0.716284,0.871344,1.008873,3.4,33.5
0.660588,0.802655,0.965427,3,31.4
0.60586,0.749793,0.864643,2.9,24.8
0.487119,0.592921,0.712865,0.5,3.5
0.73699,0.86565,0.991513,2.5,19.1
0.70401,0.801584,0.856645,1.2,19
0.58769,0.708454,0.792609,1.9,18.2
0.699866,0.829885,0.95735,1.6,14.9
0.444158,0.559501,0.708828,1.8,14.4
0.464054,0.591195,0.737787,2.1,20
0.460794,0.575776,0.695547,2.2,24.8
0.492674,0.631723,0.8562,1,8.3
0.629161,0.759487,0.914023,2.4,19.2
0.697761,0.82483,1.002322,2.4,15.9
0.468876,0.609038,0.790217,1.3,11.2
0.594931,0.737021,0.925058,2.1,16.7
0.618898,0.756492,0.939044,2,16.8
0.52952,0.673744,0.853164,1.6,12.7
0.437454,0.557464,0.703439,1.2,9.8
0.456786,0.575571,0.715935,2.4,26.3
0.56246,0.689746,0.804309,3.2,31.9
0.495971,0.637838,0.778415,1.3,10.5
0.608361,0.740321,0.896512,1.6,12.7
0.520856,0.643292,0.807788,1.4,12.6
0.42182,0.537844,0.666534,1.5,14
0.484579,0.597089,0.744161,1.4,10.6
0.597824,0.758777,0.962662,1.4,10.7
0.494742,0.614546,0.778046,1.2,9.7
0.664105,0.800598,0.894876,2.9,40.6
0.632024,0.783919,0.928437,2,17
0.628157,0.753742,0.847013,1,11.4
0.542707,0.645742,0.731324,1,6.4
0.551695,0.639252,0.742454,1.7,13
0.701379,0.869254,1.043261,1.7,15.6
0.595773,0.745795,0.897545,0.9,7.3
0.600026,0.716946,0.825472,1.4,11.4
0.582004,0.69306,0.808086,2.3,21.6
0.514147,0.644653,0.83866,0.9,6.9
0.505806,0.633512,0.79843,1.5,14.3
0.500431,0.61118,0.761899,1.3,10.8
0.467077,0.588842,0.803827,1.8,12.7
0.522457,0.641202,0.781828,0.9,6.9
0.580562,0.688466,0.84423,1.1,8.5
0.77564,0.907382,1.005173,1.7,22.6
0.964155,1.082555,1.13874,1.4,42
0.487385,0.609992,0.740778,2,15.1
0.675618,0.811368,0.928514,2.1,26.7
0.561721,0.690193,0.808114,1.8,12.6
0.441614,0.55178,0.697592,1.3,11.2
0.527692,0.658566,0.832602,1,8.2
0.725552,0.869808,0.961056,1.6,27
0.929981,1.023447,1.077792,1,14.7
0.974141,1.093317,1.166411,1.8,26.5
0.521691,0.634948,0.778206,1.8,15.6
0.772671,0.922857,1.039522,1.6,18.4
0.620446,0.742884,0.903815,1.1,8
0.637727,0.753199,0.879505,2.3,21.5
0.476417,0.573454,0.764374,2.4,20.9
0.508446,0.637091,0.832555,1.8,15.1
0.416085,0.521982,0.683092,1,8.9
0.573048,0.718378,0.872823,2.5,33.8
0.778323,0.878571,0.96844,3.7,36.8
0.815318,0.909596,0.971658,0.4,7
0.82793,0.947307,1.012371,1.5,21.4
0.864516,0.98187,1.086706,4.9,42.8
0.452076,0.591924,0.785818,1.5,11.6
0.544199,0.684997,0.862455,2.5,26.7
0.483014,0.625029,0.845171,2.1,21
0.736949,0.886892,1.039838,6.3,57.1
0.590183,0.728726,0.914119,3.1,27.7
0.722174,0.894106,1.113476,4,34.5
0.905321,1.049052,1.169288,6.3,73
0.537344,0.662295,0.848557,3.7,32.6
0.882569,1.036431,1.150587,8.9,133
0.757918,0.900067,1.056016,7,71
0.600756,0.770373,0.940982,4.6,43.3
0.681917,0.819046,0.948898,6.6,54.6
0.664663,0.807497,0.955443,6.3,62.6
0.694239,0.831812,0.976832,7,59.6
0.743155,0.918644,1.073591,7.1,76.6
0.54787,0.714371,0.935002,1.6,11.1
0.742398,0.87891,1.014522,4.7,37.8
0.719608,0.828355,0.940123,2.6,27.2
0.628794,0.751596,0.864916,4.3,60.5
0.570989,0.705171,0.853613,1.9,16.1
0.531201,0.665675,0.817826,2.7,31.5
0.531878,0.680873,0.843074,1.4,11.1
0.643742,0.787372,0.934192,1.9,22.2
0.554083,0.691941,0.869521,2,28.8
0.505616,0.658627,0.849144,1,7.1
0.417677,0.534044,0.701045,1.1,9.8
0.610776,0.739561,0.877753,3.4,29.5
0.599256,0.729812,0.889489,4.2,43.7
0.659873,0.77883,0.897859,4.9,43.3
0.539705,0.677522,0.887889,1.1,9
0.522279,0.652539,0.812017,2.6,29.1
0.517829,0.668587,0.827995,2.4,21
0.606688,0.746152,0.885436,3.4,30.9
0.728856,0.847801,0.963864,5.2,111.4
0.616261,0.759332,0.901662,3,26.7
0.692052,0.820868,0.931949,5.1,48.7
0.761247,0.845432,0.947329,2.1,22.9
0.451003,0.571369,0.698218,1.4,17.2
0.524789,0.661552,0.830206,1.8,16.1
0.590008,0.725986,0.853865,3.2,33.5
0.464947,0.591469,0.721419,1.6,14.5
0.442669,0.564171,0.70542,1,7
0.56183,0.710023,0.861065,2.4,20.5
0.498689,0.626102,0.792903,1.1,9.6
0.433705,0.546872,0.670144,1.8,15.3
0.576542,0.692468,0.808934,2.3,32.6
0.472296,0.579062,0.742826,1,7.7
0.722703,0.844592,0.951761,3.5,23.7
0.486412,0.621765,0.786291,1.2,9.2
0.490187,0.614568,0.759958,1.1,8.7
0.604084,0.73426,0.835524,3.7,62.8
0.559456,0.689378,0.805187,2.3,31
0.506673,0.595714,0.699012,1.8,12.1
0.584482,0.714332,0.822064,2.2,21.5
0.757625,0.922142,1.085931,1.4,12.6
0.58032,0.696961,0.796319,2,19
0.567618,0.693452,0.80667,0.8,5.9
0.495451,0.59414,0.666718,2,24.2
0.501703,0.640307,0.802982,1.8,13.7
0.483159,0.606512,0.75138,1.3,10.7
0.427152,0.542235,0.686515,1,7.9
0.473791,0.624655,0.802015,1.4,11.6
0.494902,0.616231,0.757202,1.8,15.5
0.742534,0.876027,1.03556,1.2,8.8
0.51998,0.649687,0.800859,1.5,13.5
0.518563,0.632066,0.757168,1.5,15.4
0.752933,0.868722,0.971942,2.1,20.7
0.606607,0.725912,0.849205,1,9.2
0.453753,0.540716,0.632378,2.2,11.3
0.482305,0.619583,0.824323,0.9,6.4
0.485682,0.61523,0.756288,0.9,7.1
0.409067,0.480081,0.547811,1.9,17.4
0.562461,0.649104,0.732083,1.8,16.4
0.533685,0.637937,0.73715,0.9,7.2
0.67671,0.777272,0.856916,1.6,12.1
0.527855,0.616031,0.697751,2.1,12.4
0.66005,0.793839,0.909566,3.4,33.8
0.459619,0.583692,0.727983,1.6,14.8
0.5818,0.720919,0.858657,1.4,12.6
0.497155,0.641139,0.814043,1.9,22.6
0.530257,0.648251,0.764961,1.4,13
0.540409,0.684443,0.831052,1.6,14.5
0.524038,0.670349,0.842269,2.3,19.8
0.600412,0.746967,0.959172,1.1,9
0.47285,0.609723,0.797976,1.1,8.3
0.447942,0.573144,0.71895,1.4,12.4
0.566558,0.736164,0.916993,0.9,7.2
0.525347,0.693843,0.872722,2,18.3
0.557446,0.681094,0.798673,2.2,19.6
0.565601,0.680082,0.802978,1.1,8.6
0.576799,0.731177,0.905813,2,19.4
0.496389,0.617534,0.731026,1.5,17.3
0.690158,0.819296,0.917343,1.7,18.5
0.428708,0.540178,0.650122,1,9.4
0.544229,0.690767,0.879029,1.4,12
0.600659,0.727151,0.895787,2.2,23
0.545161,0.655727,0.824456,2.3,18.1
0.658957,0.802618,0.988611,0.9,8.2
0.66805,0.820589,0.934031,2.6,22.2
0.740423,0.878918,1.04871,2.6,21.1
0.693195,0.844773,1.024755,1.6,13.3
0.709345,0.843258,1.02129,2.5,22.5
0.411018,0.502642,0.58714,1.1,8.5
0.547327,0.659881,0.757635,1.7,14.3
0.716633,0.851369,1.030224,3.7,33.9
0.543744,0.681434,0.812094,1.9,16.6
0.519706,0.651436,0.809047,1.5,11
0.512275,0.626975,0.749993,1.3,11.1
0.510016,0.644414,0.783899,0.7,4.2
0.593655,0.774764,0.962945,1.5,11.1
0.577038,0.721235,0.905288,1.6,12.6
0.539436,0.678826,0.834902,2,15.7
0.549662,0.705486,0.8453,0.3,2.8
0.571296,0.713469,0.870082,1.1,7.8
0.629671,0.766806,0.950784,1.6,14
0.463594,0.578184,0.690111,1.1,9.7
0.524315,0.67576,0.837556,3.8,32.2
0.537444,0.694242,0.860364,1.9,16.4
0.54426,0.682621,0.819878,2.7,22.3
0.538565,0.662115,0.840555,2.5,19
0.495138,0.651077,0.818437,2,14.7
0.710319,0.846837,0.931854,3,34.2
0.507053,0.633291,0.786288,2.9,21.5
0.56426,0.718641,0.914784,2,15.4
0.518604,0.645526,0.813892,2.2,13.9
0.564012,0.698227,0.843445,4.7,35.7
0.551319,0.708,0.89921,1.5,11.1
0.523214,0.663227,0.777198,4,36.4
0.513548,0.680922,0.86757,2.3,16.6
0.50187,0.646999,0.824424,2,15.1
0.577994,0.743337,0.901796,2.5,21
0.565427,0.723176,0.899658,2.2,18.9
0.560008,0.712084,0.874466,2.1,18.1
0.618737,0.760598,0.873746,3,30.7
0.483563,0.595401,0.76892,1.7,12.9
0.4331,0.551808,0.721422,1.8,13.6
0.62557,0.744582,0.885011,1.6,13.9
0.702439,0.855261,0.961477,14.1,133.8
0.591706,0.750173,0.910668,2.3,16.8
0.516702,0.677273,0.882832,2,13.7
0.513008,0.650225,0.825515,2.8,21.4
0.57496,0.696939,0.853221,1.8,12.4
0.571063,0.714672,0.887774,1.3,11.7
0.629606,0.77776,0.937213,3.8,32.1
0.54625,0.660523,0.861175,1.7,12.9
0.538891,0.683476,0.852302,1.5,11.4
0.530977,0.669669,0.850133,2.5,21.7
0.461759,0.588347,0.773622,2.3,18.3
0.52288,0.684769,0.88615,2.7,22.9
0.50702,0.649093,0.825869,1.4,10
0.500485,0.638939,0.830532,1.7,12.7
0.569171,0.709782,0.814686,2.5,26.8
0.638488,0.798392,0.96359,4.2,42
0.566034,0.713865,0.864972,2.2,20.2
0.454572,0.570735,0.768088,2.7,22.5
0.412853,0.541147,0.678942,3.6,30.9
0.543097,0.672477,0.849951,1.4,13.5
0.462689,0.590019,0.803377,0.7,9.5
0.576792,0.746883,0.922585,2,16.1
0.566331,0.705769,0.872034,1,6.1
0.619447,0.754661,0.875482,1.1,14.7
0.47363,0.630101,0.866935,1.1,8.3
0.62607,0.813468,1.011267,0.9,9.1
0.868034,1.07029,1.208859,8.8,95
0.803943,1.008201,1.167006,5.2,57.1
0.59748,0.718225,0.827981,3.2,53.3
0.541456,0.656424,0.830714,2.5,29.4
0.525157,0.626813,0.756918,1.1,17.4
0.599218,0.763435,0.983361,1.5,19.2
0.441979,0.531362,0.710723,1.3,10.5
0.550071,0.654664,0.871989,1.5,9.4
0.506931,0.607504,0.768926,3.1,20.2
0.526123,0.622275,0.78738,1,8.3
0.44953,0.558292,0.676766,1.5,15.9
0.479521,0.581118,0.80229,3.2,26.6
0.556988,0.653427,0.878924,1.6,4.4
0.536265,0.620549,0.818442,1,4.2
0.516746,0.628257,0.822062,1.6,10.5
0.490067,0.587879,0.774855,2.2,14.7
0.559566,0.662093,0.875103,1.2,15.5
0.736795,0.833981,1.010196,1.9,15.6
0.523875,0.641701,0.866473,1.4,9.4
0.42108,0.517008,0.713872,3,20.5
0.395221,0.484112,0.700888,1.5,8.4
0.580985,0.678834,0.884343,1.8,13.6
0.493464,0.622769,0.822601,1.5,11.6
0.613703,0.739901,0.929241,1.4,11.5
0.555928,0.671846,0.907269,1.9,12
0.504759,0.61341,0.814368,1.2,8.4
0.444299,0.542053,0.72316,2.3,14.9
0.590498,0.713725,0.974879,1.1,7.2
0.60803,0.72015,0.942066,2.2,13.7
0.376549,0.468807,0.628597,1.5,10.4
0.534573,0.660857,0.834271,1.8,13.6
0.509377,0.63516,0.861495,1.2,7.2
0.438329,0.547483,0.806097,2.1,12.9
0.483464,0.597286,0.817958,1.7,11.4
0.529213,0.64369,0.896561,1.7,11.6
0.460864,0.576798,0.79768,3.4,29
0.372012,0.48404,0.767113,1.6,11.5
0.446738,0.561358,0.743003,1.3,8.6
0.416609,0.515952,0.752557,1.7,11.9
0.495774,0.594092,0.802358,2,18.4
0.438232,0.552245,0.743153,0.9,6.7
0.613638,0.721376,0.893141,1.7,13.8
0.587785,0.701823,0.867772,2.7,26.5
0.494142,0.597519,0.839446,1,7.9
0.489081,0.587775,0.795364,2.1,16.6
0.502545,0.622613,0.795485,1.2,11.1
0.412677,0.506991,0.703159,2.8,18.6
0.530231,0.632146,0.84591,2,14.9
0.495504,0.597496,0.803685,1.1,12.7
0.625367,0.729619,0.83833,1.1,11.2
0.525235,0.640192,0.794381,1.8,17.4
0.488861,0.597956,0.739623,1.5,14.8
0.567582,0.685589,0.828746,0.6,4.1
0.90322,0.962396,1.015963,1,15.5
0.542723,0.659395,0.833407,1.6,14.8
0.638504,0.713047,0.890255,0.9,7.8
0.924949,0.99389,1.057678,2.3,41.6
0.61736,0.712829,0.84773,2,15.8
0.641464,0.7753,0.934045,4,38.4
0.686838,0.832552,0.984188,5.3,43.8
0.75091,0.901652,1.022714,3.8,46.9
0.722546,0.840883,0.978388,1.5,13.9
0.72723,0.821164,0.891755,1.4,15.9
0.667268,0.8056,0.945705,1.1,9.4
0.544282,0.662108,0.796957,2.7,25.9
0.668815,0.801666,0.944988,1.6,14.2
0.542897,0.677288,0.82228,1.4,13.3
0.468658,0.56083,0.771468,1.2,7.6
0.544148,0.643028,0.82234,1,7.9
0.502142,0.613332,0.865116,0.9,5.8
0.498451,0.622235,0.795787,1.2,8.7
0.50057,0.596197,0.722702,1.7,13
0.515428,0.628334,0.844658,1.4,10.1
0.553004,0.655901,0.872599,1.8,13.6
0.65458,0.744971,0.889493,1.9,14.6
0.425451,0.527326,0.727845,2.2,14
0.512717,0.611763,0.817559,1.5,10.3
0.551996,0.643376,0.824508,0.8,5.2
0.579471,0.700047,0.844164,4.6,63
0.596036,0.725675,0.875796,1.2,10.1
0.485811,0.601326,0.763224,1.5,11.5
0.59587,0.704224,0.913401,1.1,7.8
0.619682,0.724396,0.854735,1.2,10.3
0.59217,0.732573,0.88698,3.9,39
0.607942,0.772916,0.928836,3.5,36.1
0.613197,0.760015,0.864912,4.7,49
0.673221,0.806842,0.916944,5.3,58.8
0.550903,0.678864,0.819948,2.8,27.4
0.473909,0.625414,0.798441,1.7,13
0.574462,0.742353,0.912438,2.4,21.3
0.548869,0.708264,0.873026,2.6,26.1
0.501893,0.607677,0.771603,1,6.8
0.59628,0.725787,0.913867,1.4,10.3
0.653038,0.774554,0.950131,1.5,12
0.815883,0.981523,1.091134,16.3,171.3
0.484811,0.575055,0.72121,1.6,9.5
0.867906,1.017289,1.127762,11.8,164.8
0.515154,0.583328,0.759576,1,2.4
0.522546,0.623829,0.786693,1.1,8.8
0.579049,0.69802,0.884476,0.9,6.4
0.596047,0.732486,0.918334,1.2,8.5
0.520922,0.643481,0.800453,1.8,14.9
0.851181,1.016143,1.149466,6.7,91.6
0.662036,0.849859,1.028697,4.3,52.3
0.800857,0.966523,1.117142,4.6,50.8
0.908896,1.091444,1.210699,8.3,84.5
0.623858,0.805498,0.987307,0.9,6.8
0.645522,0.769489,0.925793,1.2,11.2
0.733362,0.88067,1.039788,1.8,17.9
0.506138,0.625929,0.776726,3.7,33.1
0.562189,0.707566,0.858168,1.7,13
0.708266,0.864266,0.996763,6.9,63.3
0.508513,0.626693,0.82807,3.2,27.2
0.71403,0.921519,1.117942,3.2,28.5
0.661639,0.871749,1.080953,4.1,36.9
0.492779,0.610835,0.82767,1.9,16
0.580264,0.723196,0.894957,0.8,11.1
0.567612,0.652938,0.78999,1.4,14.9
0.701139,0.792506,0.925113,2.1,31.7
0.639776,0.767855,0.92608,1.2,9.5
0.622738,0.73699,0.898485,1,9
0.583908,0.711825,0.89823,1.3,7
0.649917,0.764873,0.921188,1.4,13.9
0.576294,0.674278,0.828338,0.9,5.8
0.624418,0.731736,0.83872,2,29
0.665007,0.767896,0.900407,2.7,27.6
0.496242,0.604283,0.724258,1.5,10.2
0.435768,0.538083,0.713419,0.9,16.8
0.443662,0.53451,0.684039,1.8,16.8
0.782655,0.882378,0.986739,5.2,56.7
0.473922,0.625784,0.818603,1.4,10
0.528087,0.69052,0.887434,1.9,14.7
0.542426,0.678067,0.858182,1.6,13.8
0.565213,0.754611,0.967795,1.9,15.8
0.621575,0.7759,0.964468,1.7,12.9
0.54811,0.691207,0.880338,2.5,19.6
0.511858,0.671245,0.864604,1.7,11.7
0.565585,0.719701,0.898552,2.6,22.4
0.567695,0.706592,0.876403,1.6,12.6
0.563036,0.720007,0.913911,1.6,12
0.542177,0.697399,0.878116,1.7,12
0.607725,0.769788,0.973248,1.8,12.9
0.486544,0.637199,0.828013,1.2,10
0.590366,0.742806,0.928765,1.8,14.5
0.559329,0.714886,0.898473,1.6,13
0.524779,0.660984,0.839354,1.5,11.7
0.531437,0.682388,0.867404,1.7,15.3
0.526649,0.679006,0.875918,1.6,12.2
0.51558,0.664251,0.824059,1.6,13.9
0.50926,0.647883,0.827379,1.4,11.2
0.5167,0.644188,0.815053,1.4,12.9
0.495642,0.640578,0.803348,1.2,10.5
0.549235,0.697885,0.872395,1.3,10.8
0.585128,0.712218,0.848546,2.7,24.6
0.492396,0.635116,0.816321,1.3,11.1
0.536795,0.700567,0.893427,1.7,15.5
0.511431,0.639105,0.803705,1.6,13
0.498159,0.629526,0.791701,2.2,20.3
0.55314,0.72133,0.902176,1.5,12.7
0.532245,0.613047,0.727313,3.1,29
0.432227,0.564712,0.733359,1.4,12.6
0.410736,0.533359,0.699405,1.6,14.9
0.448956,0.583233,0.780277,1.3,9.9
0.446649,0.576377,0.752465,1.2,12.1
0.455692,0.598073,0.797834,1.1,8.2
0.447204,0.584669,0.773857,1.2,8.7
0.499283,0.643284,0.827263,1.5,11.9
0.482374,0.607276,0.799316,2.4,22
0.460153,0.58731,0.756139,1.2,9.5
0.474315,0.612875,0.791225,1.1,8.2
0.456504,0.594044,0.768995,1.3,10.3
0.443865,0.565872,0.725703,1.4,10.6
0.528497,0.653659,0.806498,1.8,15.5
0.504336,0.641862,0.808519,1.3,10.2
0.460309,0.578221,0.720668,1.8,18.7
0.637388,0.777114,0.918083,3.1,26.8
0.69798,0.85972,0.998271,4.9,48.7
0.606922,0.739092,0.857867,3.5,31.8
0.697319,0.845616,0.979831,3.5,32.4
0.655201,0.809575,0.949145,3.5,36.5
0.788886,0.954823,1.080441,6.2,63.5
0.895095,1.008732,1.106195,11.5,218.5
0.719842,0.866945,1.002905,5.3,52.6
0.641565,0.803481,0.963659,3.7,31.3
0.656294,0.82198,0.981693,3.3,26.7
0.601884,0.775125,0.950603,2.8,25.6
0.647219,0.808738,0.979122,4.9,45.2
0.581572,0.726027,0.883003,4,37.4
0.507029,0.628347,0.786046,2,15.8
0.710343,0.869903,1.00814,4.5,38.6
0.533489,0.686959,0.887365,2.9,27.3
0.608177,0.705012,0.778935,4.8,52.3
0.574998,0.731898,0.895656,2.7,24.3
0.695705,0.860401,0.991316,3.2,43
0.632825,0.802604,0.953014,3.4,37.6
0.598202,0.746728,0.905286,2.3,21.9
0.531151,0.697102,0.894116,1.6,14.6
0.489645,0.637208,0.816301,1.3,10.5
0.451489,0.565562,0.683739,1.6,22.5
0.486275,0.634727,0.809109,1.2,8.8
0.556179,0.689013,0.847728,1.8,15.6
0.541124,0.682615,0.830411,1.6,13.7
0.489648,0.626935,0.809652,1.7,14.9
0.48503,0.614918,0.767925,1.8,14.5
0.484322,0.621178,0.79772,1.8,14.7
0.503838,0.64679,0.803446,1.9,16.3
0.625476,0.767718,0.908281,4.9,51.3
0.497746,0.639697,0.795072,1.4,10
0.501821,0.643863,0.803535,1.4,9.6
0.499175,0.650034,0.822433,1.6,12.7
0.497091,0.642058,0.818258,1.2,9
0.61244,0.714299,0.811819,4.7,40.7
0.48277,0.628813,0.80174,1.5,12
0.57764,0.705447,0.896791,1.8,15.5
0.464655,0.609551,0.782671,1.2,8.3
0.520261,0.656872,0.811448,1.6,12.7
0.534092,0.677547,0.828743,1.7,13.6
0.488274,0.632235,0.791409,1.7,12.9
0.515889,0.660106,0.836511,1.8,12.7
0.639433,0.760336,0.875442,5.1,58
0.543204,0.681283,0.842058,1.5,12.1
0.627232,0.747784,0.864899,2.5,29.7
0.509108,0.638086,0.777534,2.7,28.3
0.53429,0.663876,0.804814,1.9,16.3
0.527111,0.672888,0.835557,1.7,13.2
0.495249,0.638649,0.807956,1.5,11.8
0.631002,0.752849,0.891574,2.5,24.4
0.579014,0.697221,0.851825,2.2,21.2
0.53577,0.671295,0.827083,1.1,7
0.536997,0.687837,0.849088,2.4,20.2
0.668674,0.829995,0.983881,3.5,27.9
0.599857,0.734868,0.874632,2.5,18.9
0.621711,0.779947,0.928812,2.7,20
0.638923,0.822958,1.005418,3.3,24.5
0.66036,0.822698,0.969348,3.8,46.6
0.633854,0.814921,0.990822,2.7,22.4
0.762838,0.945569,1.064843,5.9,67.1
0.704261,0.880395,1.037861,3.4,29.4
0.674347,0.859722,1.035913,4.2,37.9
0.704214,0.882174,1.045711,3.8,31.6
0.687022,0.851665,1.005189,3.3,30.2
0.757016,0.934917,1.078752,6.1,65.7
0.62324,0.792854,0.960043,2.7,23.1
0.63812,0.811837,1.004886,1.2,9.3
0.583346,0.727015,0.935853,1,6.6
0.713449,0.834127,0.952474,1.7,25.3
0.548949,0.689879,0.890707,2.5,27.5
0.540551,0.675512,0.868416,1.1,8.6
0.623439,0.785572,0.987016,1.5,9.8
0.686488,0.842751,0.990168,3.9,36.2
0.577447,0.753681,0.948208,1.6,14.2
0.58474,0.774722,0.95572,2,16.4
0.485122,0.618548,0.783958,3.6,44.5
0.464592,0.607105,0.749619,2.1,21.9
0.528763,0.647436,0.778232,1.9,14.1
0.495788,0.629356,0.805426,2.6,23
0.454731,0.580347,0.76221,2.5,19.5
0.439847,0.557741,0.7322,3.9,30.4
0.525495,0.660151,0.881127,1.5,9.5
0.461901,0.583286,0.761574,2.1,16.1
0.435586,0.555083,0.753096,1.8,11.2
0.424723,0.55171,0.760475,2.3,15.9
0.459658,0.588052,0.777057,1.5,9.9
0.751817,0.870301,0.986849,3.6,33
0.652444,0.774419,0.910478,5.6,65
0.409923,0.542023,0.753352,1.6,12.8
0.452352,0.565124,0.749547,2.4,19.7
0.615638,0.74598,0.909371,1.6,11.1
0.552773,0.702553,0.879656,1.8,13.1
0.329171,0.423033,0.591443,1.2,7.5
0.570108,0.685035,0.881938,2.5,20.1
0.349068,0.44999,0.676155,1.8,10.3
0.540061,0.66739,0.853159,4,38.2
0.522914,0.65491,0.820314,4,35.1
0.685115,0.82762,0.962231,6,56
0.813399,0.928862,1.039,9.5,100.6
0.673093,0.803843,0.94643,6.8,57
0.585517,0.724363,0.891683,4.6,42.4
0.53494,0.662337,0.823689,3.9,49
0.682184,0.789759,0.901116,7.3,59
0.533712,0.667792,0.839787,4.3,39.9
0.768524,0.882788,1.004743,5.3,41.1
0.583027,0.717573,0.882179,3.3,36.5
0.81162,0.918566,1.023333,7.3,64.7
0.675874,0.821254,0.998682,3.7,32.6
0.83619,0.938648,1.032642,8.2,89.9
0.632748,0.757929,0.899876,4.9,47.4
0.700575,0.859956,1.021859,4,44.8
0.549995,0.719389,0.945594,3.6,32.3
0.62895,0.764532,0.923039,4.5,40.4
0.595717,0.705329,0.79726,2.4,42.8
0.749649,0.859224,0.993993,5.2,56.9
0.661354,0.82328,0.992937,2.2,27.7
0.495088,0.621792,0.748116,2.5,32.2
0.572237,0.692541,0.811669,3.5,46.1
0.54087,0.658801,0.830177,1.3,11.9
0.708623,0.845403,1.010443,7,61.9
0.510762,0.633749,0.784747,1,7.2
0.499,0.62094,0.758801,1.5,18.9
0.737782,0.876339,1.019372,1.9,24
0.614036,0.755424,0.913744,2.1,21.1
0.593356,0.745921,0.913243,2.3,25.6
0.560501,0.695342,0.840782,3.4,38.8
0.641957,0.788344,0.946069,3.7,36.7
0.650077,0.749692,0.874905,1.2,10.5
0.551488,0.70228,0.847045,2.8,27.7
0.79142,0.955614,1.102794,4.5,46.1
0.555554,0.783264,0.960656,2.8,24.1
0.634842,0.812643,0.969994,2.6,23.6
0.629197,0.813396,0.997705,4.9,73
0.509362,0.679164,0.84223,1.4,12.3
0.637524,0.790207,0.903066,4.4,43.1
0.576583,0.727071,0.90999,4.3,35.8
0.607374,0.833022,1.05973,1.6,13.9
0.795885,0.919993,1.022051,6.1,60.7
0.901935,1.054854,1.179502,5.2,45.2
0.694318,0.828876,0.977787,5.1,5.1
