665,560,490,point_id,coarse,clay,sand,silt,phc,phh,ec,caco3,p,n,k,elevation,lc1,lu1,stones,lon,lat,oc
0.79458,0.895076,1.010482,37902562,-9999.0,-9999.0,-9999.0,-9999.0,7.0,7.36,12.78,5,57.2,2.1,240.3,331,B11,U111,1,17.2,3.148930942,45.950693874
0.535732,0.671868,0.815369,38182564,-9999.0,-9999.0,-9999.0,-9999.0,4.9,5.64,11.91,0,58.1,1.1,145.8,343,E20,U111,1,9.7,3.506404083,45.991219403
0.545927,0.692587,0.851698,38142550,-9999.0,-9999.0,-9999.0,-9999.0,4.7,5.37,6.55,0,24.1,1.0,109.2,314,E20,U111,1,8.2,3.470164073,45.862502331
0.644369,0.746533,0.905023,37942526,-9999.0,-9999.0,-9999.0,-9999.0,7.3,7.53,34.3,256,11.8,2.6,270.9,554,F40,U111,3,22.9,3.240580652,45.631196646
0.810226,0.973383,1.087886,38442504,-9999.0,-9999.0,-9999.0,-9999.0,4.1,4.6,33.8,0,73.9,9.2,111.0,879,C10,U120,1,120.9,3.901317471,45.472630372
0.507392,0.611768,0.79368,38922812,-9999.0,-9999.0,-9999.0,-9999.0,7.2,7.57,36.1,30,44.6,3.5,451.6,122,E20,U111,1,28.8,4.216912542,48.270193126
0.431721,0.565384,0.737228,38982814,-9999.0,-9999.0,-9999.0,-9999.0,6.6,6.89,20.2,0,48.4,1.2,443.4,170,B11,U111,1,9.2,4.295477636,48.292321867
0.59178,0.708831,0.829937,39222802,-9999.0,-9999.0,-9999.0,-9999.0,7.3,7.73,27.7,646,28.5,3.0,179.1,181,B55,U111,1,18.8,4.629554657,48.200884169
0.424409,0.537358,0.720889,39082798,-9999.0,-9999.0,-9999.0,-9999.0,7.2,7.56,34.5,8,50.4,2.3,159.7,261,F40,U111,1,18.1,4.445680177,48.155696175
0.798272,0.951339,1.096782,39582726,-9999.0,-9999.0,-9999.0,-9999.0,7.0,7.36,27.2,2,53.0,2.8,444.2,274,B13,U111,1,29.0,5.177636993,47.541140784
0.471994,0.57115,0.727647,39042784,-9999.0,-9999.0,-9999.0,-9999.0,7.4,7.7,35.5,407,37.5,2.5,594.4,286,B32,U111,1,12.1,4.405935426,48.027421427
0.75791,0.863461,0.981249,37882530,-9999.0,-9999.0,-9999.0,-9999.0,7.3,7.5,59.1,274,73.9,2.7,1463.5,392,B11,U111,3,19.7,3.159498445,45.662136697
0.73749,0.87164,0.972541,38102502,-9999.0,-9999.0,-9999.0,-9999.0,5.3,5.65,15.98,0,37.2,6.1,234.4,911,E20,U111,2,62.1,3.470598977,45.42875816
0.658318,0.76803,0.874958,38042550,-9999.0,-9999.0,-9999.0,-9999.0,6.6,6.88,21.5,4,53.4,3.1,513.6,320,C10,U420,1,31.6,3.341959492,45.854531096
0.543128,0.666871,0.782878,34602380,-9999.0,-9999.0,-9999.0,-9999.0,4.3,4.53,25.9,0,14.4,1.8,126.7,69,C22,U120,1,21.0,-0.747106693,43.972626875
0.491075,0.58407,0.767224,36862320,-9999.0,-9999.0,-9999.0,-9999.0,7.3,7.82,20.6,87,20.6,1.9,382.4,215,B11,U111,2,15.4,2.126998842,43.68876695
0.567182,0.742608,0.885228,37342350,-9999.0,-9999.0,-9999.0,-9999.0,7.3,7.65,22.7,13,7.2,2.0,193.8,395,C10,U120,4,16.8,2.684657036,44.001645777
0.70246,0.838999,0.969629,37502356,-9999.0,-9999.0,-9999.0,-9999.0,6.0,6.34,30.1,0,13.3,2.9,132.2,495,E20,U111,1,21.9,2.876319055,44.069372386
0.596944,0.797031,0.982839,37682352,-9999.0,-9999.0,-9999.0,-9999.0,7.4,7.69,41.2,41,20.9,4.1,368.0,802,B13,U111,3,41.7,3.104120548,44.048646347
0.577862,0.706288,0.851877,39202482,-9999.0,-9999.0,-9999.0,-9999.0,7.5,7.84,25.5,6,8.3,2.4,46.1,205,C10,U420,1,24.4,4.888523173,45.326453729
0.648939,0.771063,0.894177,34982568,-9999.0,-9999.0,-9999.0,-9999.0,7.4,7.76,29.5,486,14.6,2.2,349.3,6,B11,U111,2,15.5,-0.592795263,45.696583024
0.791506,0.893258,1.004514,37862532,-9999.0,-9999.0,-9999.0,-9999.0,7.1,7.48,18.02,27,15.6,2.9,418.0,455,C10,U420,2,34.8,3.131696804,45.678413303
0.588853,0.704218,0.808255,37862536,-9999.0,-9999.0,-9999.0,-9999.0,7.2,7.42,34.7,326,14.6,6.6,1296.9,596,E20,U111,1,74.7,3.127172854,45.714277503
0.521063,0.623726,0.76175,38023082,-9999.0,-9999.0,-9999.0,-9999.0,7.4,7.72,25.1,7,70.9,2.2,357.5,31,B12,U111,1,17.7,2.653224842,50.615179164
0.56733,0.709491,0.888074,37583080,-9999.0,-9999.0,-9999.0,-9999.0,7.2,7.5,32.1,1,48.1,1.7,92.7,131,B16,U111,2,13.5,2.037714065,50.556027305
0.670279,0.806725,0.936745,37323104,-9999.0,-9999.0,-9999.0,-9999.0,5.3,5.54,66.7,0,55.0,5.6,151.4,55,E20,U111,1,49.8,1.634518252,50.744218914
0.544948,0.691794,0.860175,37943040,-9999.0,-9999.0,-9999.0,-9999.0,7.1,7.41,21.5,1,37.6,1.4,181.2,168,B16,U111,1,11.4,2.599972385,50.232557417
0.558391,0.698418,0.854283,37403062,-9999.0,-9999.0,-9999.0,-9999.0,6.5,6.75,23.3,0,34.2,1.5,108.9,82,B11,U111,2,11.4,1.813130802,50.377527499
0.559462,0.703001,0.864636,37503072,-9999.0,-9999.0,-9999.0,-9999.0,6.8,7.17,18.02,0,40.5,1.4,77.1,100,B32,U111,1,10.4,1.93769784,50.476747221
0.609481,0.749619,0.960534,37443100,-9999.0,-9999.0,-9999.0,-9999.0,7.2,7.53,18.44,7,90.5,2.0,248.7,109,B16,U111,2,16.0,1.809928309,50.720704583
0.562591,0.696908,0.857198,37923064,-9999.0,-9999.0,-9999.0,-9999.0,6.2,6.53,19.59,0,58.4,1.7,268.8,57,B21,U111,1,15.8,2.53820464,50.44523417
0.53939,0.676097,0.842163,38143014,-9999.0,-9999.0,-9999.0,-9999.0,7.2,7.53,19.27,1,68.2,1.3,132.0,127,B22,U111,1,9.7,2.913952244,50.017832665
0.554692,0.679803,0.843924,37423104,-9999.0,-9999.0,-9999.0,-9999.0,7.0,7.27,18.2,3,81.9,2.0,167.8,39,B16,U111,1,15.6,1.775447777,50.754389932
0.539078,0.674087,0.832548,37423108,-9999.0,-9999.0,-9999.0,-9999.0,5.4,5.74,22.7,0,23.9,2.3,49.9,45,E20,U111,1,21.5,1.769126719,50.790086277
0.542832,0.689041,0.853181,37443118,-9999.0,-9999.0,-9999.0,-9999.0,6.4,6.72,13.68,0,41.8,1.3,111.0,84,B11,U111,1,9.8,1.7815384,50.881343422
0.542674,0.692435,0.856483,37543110,-9999.0,-9999.0,-9999.0,-9999.0,5.5,5.82,16.59,0,26.4,1.5,81.0,70,B11,U111,1,10.9,1.935341754,50.819928091
0.56314,0.688896,0.839532,37683112,-9999.0,-9999.0,-9999.0,-9999.0,7.0,7.35,11.54,1,45.8,1.5,128.8,10,B35,U111,1,11.3,2.130022078,50.851466256
0.580265,0.717756,0.864898,37363066,-9999.0,-9999.0,-9999.0,-9999.0,5.9,6.24,20.1,0,66.7,1.4,217.7,54,B19,U111,2,10.0,1.75093789,50.409202668
0.575,0.716717,0.868292,37363062,-9999.0,-9999.0,-9999.0,-9999.0,7.1,7.37,31.1,1,46.1,1.4,228.1,34,B16,U111,2,10.5,1.757196983,50.373503036
0.504898,0.647576,0.81572,37463072,-9999.0,-9999.0,-9999.0,-9999.0,6.7,6.93,15.65,0,31.7,1.5,124.3,98,B11,U111,1,9.5,1.881638188,50.472782351
0.576377,0.722315,0.936767,37623100,-9999.0,-9999.0,-9999.0,-9999.0,7.3,7.62,46.6,22,71.4,3.8,404.2,160,E20,U111,2,31.2,2.063570469,50.738501222
0.560596,0.695495,0.860412,37343088,-9999.0,-9999.0,-9999.0,-9999.0,7.4,7.88,21.7,188,50.3,2.3,116.8,87,B22,U111,1,21.7,1.688201709,50.603501878
0.486793,0.612577,0.773057,37383082,-9999.0,-9999.0,-9999.0,-9999.0,7.1,7.46,34.6,1,64.8,1.4,161.9,74,B16,U111,2,10.7,1.753853268,50.554017326
0.603018,0.739392,0.903124,37423086,-9999.0,-9999.0,-9999.0,-9999.0,7.0,7.22,36.4,3,76.5,2.4,296.0,160,B16,U111,1,19.2,1.803744592,50.593746431
0.539445,0.675808,0.830681,37503086,-9999.0,-9999.0,-9999.0,-9999.0,7.1,7.32,26.1,0,71.3,1.6,139.0,141,B16,U111,1,12.1,1.916148535,50.601727853
0.587012,0.720533,0.876829,37543084,-9999.0,-9999.0,-9999.0,-9999.0,7.1,7.42,47.9,38,123.0,4.3,426.1,135,E20,U111,1,36.8,1.975429766,50.587821916
0.492082,0.609294,0.743373,37643054,-9999.0,-9999.0,-9999.0,-9999.0,7.4,7.83,28.1,461,35.2,2.6,236.8,87,B11,U111,2,12.6,2.160815832,50.329651578
0.462065,0.54818,0.652471,38023064,-9999.0,-9999.0,-9999.0,-9999.0,7.5,7.88,34.1,404,50.8,2.9,426.7,72,B11,U111,3,30.7,2.678397663,50.454291729
0.549452,0.690914,0.856604,37783050,-9999.0,-9999.0,-9999.0,-9999.0,7.2,7.55,24.1,2,28.7,1.7,142.9,175,B16,U111,1,13.2,2.362326237,50.307188246
0.551431,0.694715,0.849347,37783054,-9999.0,-9999.0,-9999.0,-9999.0,6.8,7.01,21.3,2,74.3,2.2,137.0,159,E20,U111,1,17.8,2.356537607,50.342925761
0.53533,0.675995,0.844222,37583076,-9999.0,-9999.0,-9999.0,-9999.0,6.7,6.98,23.0,1,56.3,1.8,185.4,182,B12,U111,1,15.3,2.043784223,50.520311496
0.577681,0.711039,0.866774,38223050,-9999.0,-9999.0,-9999.0,-9999.0,7.2,7.46,33.5,3,44.3,1.7,189.3,41,B21,U111,1,14.0,2.977628284,50.346694815
0.524536,0.666168,0.844404,37703070,-9999.0,-9999.0,-9999.0,-9999.0,7.1,7.5,30.0,1,26.4,1.6,133.4,131,B13,U111,1,10.3,2.221086409,50.478297515
0.567752,0.694914,0.851237,38263044,-9999.0,-9999.0,-9999.0,-9999.0,7.3,7.61,14.63,4,40.4,1.6,171.7,67,B11,U111,1,13.4,3.041524194,50.296458856
0.530635,0.666841,0.861638,38163034,-9999.0,-9999.0,-9999.0,-9999.0,7.5,7.93,20.8,20,48.2,1.2,155.5,112,B43,U111,1,9.2,2.915137905,50.198425668
0.549391,0.694126,0.870597,38083038,-9999.0,-9999.0,-9999.0,-9999.0,7.0,7.3,17.75,0,58.4,1.6,187.5,139,B11,U111,1,11.6,2.79811563,50.227194928
0.507998,0.653081,0.82374,37783068,-9999.0,-9999.0,-9999.0,-9999.0,5.8,6.2,26.4,0,58.6,1.4,366.2,172,B16,U111,1,10.4,2.336191295,50.468001006
0.490958,0.63523,0.821306,37803070,-9999.0,-9999.0,-9999.0,-9999.0,7.1,7.53,23.0,4,28.5,1.7,140.5,168,B11,U111,2,13.6,2.36132566,50.487743673
0.468285,0.595274,0.766299,37843100,-9999.0,-9999.0,-9999.0,-9999.0,4.8,5.32,14.1,0,16.9,3.4,314.3,7,C10,U120,1,36.1,2.373813864,50.759495379
0.539358,0.689328,0.862972,37763062,-9999.0,-9999.0,-9999.0,-9999.0,6.4,6.69,11.67,1,26.8,1.5,172.1,124,B22,U111,1,13.0,2.316919513,50.412519369
0.617021,0.742792,0.890177,38003068,-9999.0,-9999.0,-9999.0,-9999.0,6.9,7.15,28.6,1,65.7,1.6,278.8,26,B21,U111,1,14.5,2.644758673,50.488246369
0.515984,0.612928,0.73039,38043068,-9999.0,-9999.0,-9999.0,-9999.0,7.6,8.08,21.7,352,35.2,2.2,332.3,18,B11,U111,1,22.3,2.700887699,50.491838293
0.567039,0.699272,0.858705,38263030,-9999.0,-9999.0,-9999.0,-9999.0,7.3,7.64,30.2,2,59.1,1.8,246.0,56,B22,U111,1,13.0,3.059902324,50.17123771
0.559203,0.704043,0.869847,37863050,-9999.0,-9999.0,-9999.0,-9999.0,7.4,7.78,33.3,8,38.6,2.1,312.9,145,B11,U111,1,15.4,2.474128796,50.314616942
0.552275,0.695837,0.874885,37623064,-9999.0,-9999.0,-9999.0,-9999.0,7.4,7.85,17.93,32,37.2,1.6,135.5,62,B13,U111,1,11.0,2.117927824,50.417035355
0.545119,0.689748,0.858257,37863032,-9999.0,-9999.0,-9999.0,-9999.0,7.4,7.85,19.07,12,33.5,1.7,110.7,146,B11,U111,1,13.4,2.499670896,50.15375965
0.554056,0.690068,0.853847,38003036,-9999.0,-9999.0,-9999.0,-9999.0,7.2,7.55,8.78,5,35.4,1.6,122.5,125,B22,U111,1,14.0,2.689236178,50.20220608
0.545133,0.686366,0.861802,38223018,-9999.0,-9999.0,-9999.0,-9999.0,7.4,7.76,16.18,3,64.3,1.5,161.8,118,B11,U111,1,11.0,3.019908617,50.06049439
0.518384,0.656942,0.822053,38163028,-9999.0,-9999.0,-9999.0,-9999.0,6.6,6.87,7.0,0,33.5,1.5,104.6,102,B11,U111,1,11.4,2.923147363,50.144768997
0.456061,0.562911,0.712648,37623106,-9999.0,-9999.0,-9999.0,-9999.0,7.5,7.92,29.5,349,14.4,2.8,159.7,115,B16,U111,3,17.8,2.054420412,50.79207276
0.545107,0.674979,0.83019,37643108,-9999.0,-9999.0,-9999.0,-9999.0,7.5,7.92,29.2,130,38.4,2.3,158.3,58,B35,U111,2,18.0,2.079600409,50.811875971
0.538067,0.687626,0.874501,38003050,-9999.0,-9999.0,-9999.0,-9999.0,7.4,7.83,13.99,2,42.6,1.3,178.7,108,B11,U111,1,9.7,2.669859715,50.327354524
0.518812,0.659804,0.830653,38143032,-9999.0,-9999.0,-9999.0,-9999.0,7.3,7.75,23.0,1,54.5,1.4,220.8,113,B21,U111,1,9.5,2.88992098,50.178802534
0.509435,0.652945,0.831178,38083026,-9999.0,-9999.0,-9999.0,-9999.0,6.6,6.99,16.23,0,31.3,1.2,178.1,112,B43,U111,1,8.9,2.814390396,50.11990026
0.557807,0.685162,0.843325,37963072,-9999.0,-9999.0,-9999.0,-9999.0,6.5,6.58,20.6,0,62.7,1.4,351.7,31,B16,U111,1,13.9,2.582988447,50.520375609
0.544784,0.6757,0.843491,37923070,-9999.0,-9999.0,-9999.0,-9999.0,6.9,7.14,15.54,1,35.2,1.3,203.8,59,B11,U111,1,12.4,2.529680097,50.498853087
0.538133,0.674567,0.83465,37943058,-9999.0,-9999.0,-9999.0,-9999.0,6.6,6.72,10.84,0,46.3,1.7,131.1,154,B32,U111,1,13.9,2.574708351,50.393436401
0.591621,0.707046,0.840085,37743100,-9999.0,-9999.0,-9999.0,-9999.0,7.1,7.53,15.43,5,91.0,1.6,272.0,11,B41,U111,1,14.6,2.232762461,50.750055911
0.579456,0.707993,0.849797,35762908,-9999.0,-9999.0,-9999.0,-9999.0,7.2,7.35,34.6,15,82.7,2.5,320.7,207,B32,U111,1,19.4,-0.179100504,48.821027544
0.42051,0.54401,0.733848,35742904,-9999.0,-9999.0,-9999.0,-9999.0,5.6,5.85,26.4,0,15.8,2.2,214.7,202,D10,U420,1,17.5,-0.198750213,48.782959414
0.561124,0.709297,0.881831,35842898,-9999.0,-9999.0,-9999.0,-9999.0,6.3,6.44,12.88,0,18.9,2.2,121.9,170,B11,U111,1,17.0,-0.0528652499999,48.741903281
0.62567,0.745542,0.865368,35842892,-9999.0,-9999.0,-9999.0,-9999.0,6.2,6.24,78.6,3,67.2,5.9,128.7,178,E20,U111,1,46.7,-0.0420134209999,48.688505312
0.637405,0.771239,0.893657,35962878,-9999.0,-9999.0,-9999.0,-9999.0,3.5,3.98,9.88,0,14.3,3.6,71.0,238,C10,U120,1,55.6,0.144545274,48.578413091
0.483462,0.618065,0.748208,35662888,-9999.0,-9999.0,-9999.0,-9999.0,5.4,5.63,16.92,0,28.0,5.2,155.0,233,E20,U111,1,51.1,-0.277081724,48.630650609
0.638171,0.763346,0.885612,36122898,-9999.0,-9999.0,-9999.0,-9999.0,4.9,5.16,49.8,0,38.1,4.1,172.4,259,E20,U111,1,33.0,0.325068394,48.775541834
0.471167,0.608272,0.771631,36302890,-9999.0,-9999.0,-9999.0,-9999.0,4.4,4.64,19.89,0,20.8,1.7,144.9,247,B13,U111,1,14.7,0.581862914,48.725202086
0.526928,0.67421,0.855222,36402884,-9999.0,-9999.0,-9999.0,-9999.0,5.0,5.33,23.7,0,30.6,2.2,245.0,233,B11,U111,1,18.4,0.726886463,48.683109082
0.540962,0.669073,0.81247,36422888,-9999.0,-9999.0,-9999.0,-9999.0,6.7,6.89,40.0,4,46.3,2.2,174.8,225,B35,U111,2,19.9,0.747205554,48.721022048
0.512221,0.659168,0.83355,36202906,-9999.0,-9999.0,-9999.0,-9999.0,5.8,6.09,31.3,0,19.7,2.2,187.8,233,B16,U111,1,21.8,0.419299938,48.85618184
0.62359,0.741153,0.853309,36122902,-9999.0,-9999.0,-9999.0,-9999.0,5.5,5.75,54.6,1,68.3,5.7,420.3,316,B71,U111,1,52.3,0.318081833,48.811166787
0.453868,0.57835,0.722863,36302902,-9999.0,-9999.0,-9999.0,-9999.0,6.2,6.39,21.3,0,36.2,1.6,138.8,266,B11,U111,1,13.3,0.561452087,48.832132248
0.890012,1.058328,1.18145,36862590,-9999.0,-9999.0,-9999.0,-9999.0,4.1,4.76,16.51,0,17.3,5.8,87.5,564,C10,U120,1,70.2,1.777592649,46.106665378
0.648057,0.78127,0.872852,37202596,-9999.0,-9999.0,-9999.0,-9999.0,4.8,5.02,48.5,0,15.5,1.6,122.5,380,E10,U420,1,15.6,2.207178966,46.19327901
0.659543,0.806978,0.940034,37242582,-9999.0,-9999.0,-9999.0,-9999.0,4.4,4.58,21.6,0,63.9,3.2,382.8,450,E20,U111,1,24.7,2.276764508,46.07171285
0.544074,0.70791,0.867941,37362588,-9999.0,-9999.0,-9999.0,-9999.0,4.6,4.95,21.4,0,13.9,2.4,73.8,483,E20,U111,1,19.3,2.423496551,46.136533465
0.625161,0.773634,0.914758,35542908,-9999.0,-9999.0,-9999.0,-9999.0,6.2,6.5,27.3,0,17.8,2.6,127.2,215,B55,U111,1,21.8,-0.476125812,48.793355911
0.591776,0.743139,0.898854,35662910,-9999.0,-9999.0,-9999.0,-9999.0,4.9,6.13,26.5,0,47.4,2.6,182.1,186,F40,U111,1,19.6,-0.317874551,48.826335493
0.521578,0.658779,0.797948,36282864,-9999.0,-9999.0,-9999.0,-9999.0,5.1,5.32,35.9,0,57.8,1.9,196.8,170,F40,U111,3,14.0,0.598836889,48.49120045
0.703951,0.871359,0.992874,36202856,-9999.0,-9999.0,-9999.0,-9999.0,5.1,5.38,44.2,0,80.4,5.7,169.1,175,E20,U111,1,51.0,0.504948077,48.410706037
0.457981,0.595734,0.744951,36222866,-9999.0,-9999.0,-9999.0,-9999.0,5.8,6.02,23.1,0,37.0,1.6,99.4,177,B32,U111,1,11.6,0.514844396,48.502127647
0.719009,0.904638,1.054582,37382566,-9999.0,-9999.0,-9999.0,-9999.0,4.0,4.4,24.0,0,26.5,4.3,99.7,663,C31,U120,1,53.9,2.476811592,45.941351545
0.5051,0.651097,0.787567,36282894,-9999.0,-9999.0,-9999.0,-9999.0,5.5,5.77,98.3,0,91.5,4.2,1284.9,279,E20,U111,2,33.2,0.548059212,48.758547087
0.620832,0.772323,0.923225,35782882,-9999.0,-9999.0,-9999.0,-9999.0,5.0,5.27,40.4,0,21.2,3.6,126.5,302,E20,U111,1,31.9,-0.104692054,48.592152208
0.46359,0.596387,0.748408,35742886,-9999.0,-9999.0,-9999.0,-9999.0,5.2,5.4,21.5,0,21.8,1.7,146.5,212,B16,U111,1,12.9,-0.165772067,48.622811161
0.62786,0.745104,0.840547,35942898,-9999.0,-9999.0,-9999.0,-9999.0,5.5,5.74,62.3,0,95.4,4.4,404.7,183,E20,U111,1,37.0,0.0820575650001,48.754064025
0.726109,0.871128,0.985192,35922904,-9999.0,-9999.0,-9999.0,-9999.0,5.6,5.78,86.0,1,52.9,9.1,369.4,138,C10,U120,2,100.2,0.0443000470001,48.805052302
0.562673,0.72496,0.918119,37862960,-9999.0,-9999.0,-9999.0,-9999.0,6.9,7.12,13.72,1,34.2,1.4,198.3,98,B41,U111,1,10.8,2.599718553,49.510171892
0.637749,0.782688,0.973349,38002970,-9999.0,-9999.0,-9999.0,-9999.0,6.5,6.75,11.48,0,33.0,1.0,212.7,87,B16,U111,1,8.7,2.778892318,49.612095269
0.516559,0.66401,0.846016,37942932,-9999.0,-9999.0,-9999.0,-9999.0,7.2,7.43,14.65,1,37.1,1.2,206.6,92,B21,U111,1,9.4,2.74717781,49.266954477
0.746763,0.873001,1.029462,37882944,-9999.0,-9999.0,-9999.0,-9999.0,7.5,7.9,30.7,14,88.5,1.4,298.1,75,B12,U111,1,12.3,2.648918967,49.368915831
0.830454,0.946222,1.029387,37822942,-9999.0,-9999.0,-9999.0,-9999.0,7.3,7.45,76.8,571,37.5,7.6,178.1,42,E20,U111,1,59.2,2.569402798,49.345617926
0.631513,0.795246,0.991245,37642978,-9999.0,-9999.0,-9999.0,-9999.0,7.3,7.58,17.04,5,28.7,1.7,127.3,118,B18,U111,1,16.0,2.271684421,49.650719134
0.52382,0.689912,0.901542,37622980,-9999.0,-9999.0,-9999.0,-9999.0,7.2,7.42,22.3,1,19.4,1.7,160.3,151,B16,U111,1,13.7,2.241242524,49.666696324
0.502699,0.652816,0.832787,37642970,-9999.0,-9999.0,-9999.0,-9999.0,7.5,7.84,17.19,13,40.4,1.3,193.4,137,B11,U111,1,8.5,2.283128294,49.579235236
0.518434,0.671303,0.854578,37682968,-9999.0,-9999.0,-9999.0,-9999.0,7.1,7.26,13.64,1,37.2,1.2,150.3,137,B22,U111,1,9.0,2.341016971,49.565120528
0.534772,0.690181,0.888753,37682964,-9999.0,-9999.0,-9999.0,-9999.0,7.3,7.68,18.02,3,53.9,1.2,167.0,114,B11,U111,1,8.1,2.346677854,49.529373709
0.537984,0.701415,0.89929,37542954,-9999.0,-9999.0,-9999.0,-9999.0,7.0,7.3,12.5,1,29.4,1.3,166.8,101,B18,U111,1,10.8,2.168686072,49.426776263
0.534746,0.690025,0.875654,37642952,-9999.0,-9999.0,-9999.0,-9999.0,7.4,7.78,16.44,3,53.0,1.3,179.6,82,B11,U111,1,9.8,2.308722793,49.418384099
0.61559,0.764236,0.972139,37562974,-9999.0,-9999.0,-9999.0,-9999.0,7.1,7.4,15.44,2,44.0,1.7,231.9,180,B32,U111,1,12.5,2.167246589,49.607373994
0.513879,0.677667,0.861802,37522962,-9999.0,-9999.0,-9999.0,-9999.0,5.7,5.89,13.61,1,28.5,1.4,169.5,132,B11,U111,1,10.3,2.129653356,49.496331407
0.628397,0.775951,0.929075,37442962,-9999.0,-9999.0,-9999.0,-9999.0,7.3,7.59,29.7,109,30.5,3.4,78.9,76,B11,U111,1,22.3,2.01977527,49.488586683
0.565637,0.732956,0.924427,37442974,-9999.0,-9999.0,-9999.0,-9999.0,6.9,7.11,17.75,1,28.6,1.7,103.5,174,B11,U111,2,13.8,2.00205877,49.595767535
0.523344,0.680958,0.889524,37322986,-9999.0,-9999.0,-9999.0,-9999.0,6.0,6.16,20.1,0,14.7,1.6,140.1,220,B11,U111,2,12.0,1.818768773,49.691062744
0.517897,0.6623,0.83412,37282978,-9999.0,-9999.0,-9999.0,-9999.0,6.8,6.99,18.44,2,46.3,2.0,216.3,205,B11,U111,2,15.9,1.775835091,49.615628991
0.566599,0.714508,0.90244,37442956,-9999.0,-9999.0,-9999.0,-9999.0,7.0,7.31,16.68,5,64.7,2.0,409.2,180,B32,U111,3,17.1,2.028596785,49.434993293
0.590924,0.746014,0.928181,37262956,-9999.0,-9999.0,-9999.0,-9999.0,6.3,6.5,18.06,0,40.6,2.0,140.9,133,B11,U111,2,17.1,1.781756789,49.417199488
0.556589,0.724536,0.929968,37322942,-9999.0,-9999.0,-9999.0,-9999.0,7.4,7.74,16.67,5,25.0,1.4,119.4,109,B11,U111,2,10.0,1.884921717,49.298166556
0.55863,0.735331,0.95579,37342944,-9999.0,-9999.0,-9999.0,-9999.0,6.5,6.71,29.0,0,34.8,1.3,197.0,126,B22,U111,1,8.3,1.909309257,49.31800659
0.575577,0.742401,0.937244,37322946,-9999.0,-9999.0,-9999.0,-9999.0,6.8,6.84,23.6,1,44.1,2.0,202.7,131,B11,U111,2,16.1,1.878963089,49.333888894
0.560499,0.703185,0.877625,37322932,-9999.0,-9999.0,-9999.0,-9999.0,6.6,6.93,8.38,1,47.4,1.6,197.7,131,B13,U111,1,18.3,1.899770491,49.208856727
0.519558,0.67213,0.845211,37482938,-9999.0,-9999.0,-9999.0,-9999.0,6.5,6.76,10.33,1,35.6,1.6,206.1,164,B11,U111,2,13.1,2.109613481,49.27806729
0.541751,0.688985,0.874563,37542940,-9999.0,-9999.0,-9999.0,-9999.0,6.5,6.75,9.53,1,49.8,1.7,185.3,199,B11,U111,2,13.5,2.18881072,49.301687313
0.551101,0.687624,0.854363,37582936,-9999.0,-9999.0,-9999.0,-9999.0,7.2,7.59,13.69,5,38.8,1.9,145.0,174,B11,U111,2,15.1,2.249234671,49.269743655
0.512912,0.598486,0.699153,37522944,-9999.0,-9999.0,-9999.0,-9999.0,7.4,7.69,22.6,155,50.8,2.8,789.6,122,B11,U111,3,21.6,2.155688669,49.33551591
0.58986,0.741625,0.924281,37862928,-9999.0,-9999.0,-9999.0,-9999.0,6.6,6.76,24.7,0,20.6,1.3,163.2,77,B22,U111,1,9.8,2.643124043,49.224048787
0.642172,0.797061,0.990745,37822928,-9999.0,-9999.0,-9999.0,-9999.0,7.4,7.69,24.1,12,72.3,1.5,296.5,54,B16,U111,1,11.0,2.588452105,49.220443185
0.684352,0.812416,1.005713,37862914,-9999.0,-9999.0,-9999.0,-9999.0,7.2,7.55,16.75,4,51.2,1.4,164.5,88,B11,U111,1,11.7,2.66191407,49.098853153
0.557853,0.709778,0.883782,37902930,-9999.0,-9999.0,-9999.0,-9999.0,6.4,6.55,16.48,0,21.3,1.1,96.5,82,B11,U111,1,8.5,2.695128822,49.245513545
0.649497,0.779504,0.946473,38082912,-9999.0,-9999.0,-9999.0,-9999.0,7.5,7.96,17.86,75,20.4,1.0,130.2,72,B13,U111,2,5.0,2.964549838,49.100257582
0.579879,0.73948,0.918072,37922920,-9999.0,-9999.0,-9999.0,-9999.0,6.2,6.5,15.85,0,33.5,1.1,161.5,87,B11,U111,1,9.1,2.735779707,49.157859228
0.601611,0.762441,0.966061,37762968,-9999.0,-9999.0,-9999.0,-9999.0,7.5,7.76,20.2,10,35.6,1.6,214.5,129,B11,U111,1,12.0,2.451108843,49.572553729
0.562678,0.693225,0.846735,37742956,-9999.0,-9999.0,-9999.0,-9999.0,7.4,7.89,21.2,380,39.1,2.4,272.0,109,B22,U111,1,14.3,2.440354889,49.463448322
0.540775,0.666205,0.86674,37982956,-9999.0,-9999.0,-9999.0,-9999.0,7.3,7.6,20.7,66,70.5,1.9,471.5,59,B22,U111,2,18.3,2.770070862,49.485129678
0.57918,0.718507,0.898732,37902958,-9999.0,-9999.0,-9999.0,-9999.0,7.5,7.79,31.5,109,51.8,1.9,471.1,76,B11,U111,1,12.8,2.657426594,49.495892458
0.581513,0.722663,0.903292,38202974,-9999.0,-9999.0,-9999.0,-9999.0,7.1,7.34,9.96,0,47.9,1.2,285.7,72,B41,U111,1,9.7,3.049421879,49.665196362
0.570642,0.720259,0.903095,38182952,-9999.0,-9999.0,-9999.0,-9999.0,7.3,7.72,15.99,6,73.6,1.3,250.8,145,B22,U111,1,9.0,3.050166913,49.46667428
